date,cape,tr_nom,tr_real,fwd5y_nom,fwd10y_nom,fwd20y_nom,fwd5y_real,fwd10y_real,fwd20y_real,bucket
1999-11-30,43.21,0.07105949612353424,0.0704230971359383,-0.019759404999498464,-0.00671671906396909,0.06068436964661994,-0.04425324123977448,-0.03134335516469733,0.03842702578631241,>40 (carissimo)
1999-12-31,44.2,0.028087307292914865,0.028087307292914865,-0.01991445515370127,-0.00728130197969501,0.06050900829739647,-0.04370243613487246,-0.03172372063927431,0.03830380722244331,>40 (carissimo)
2000-01-31,43.77,-0.0011893262778696068,-0.004147888700032465,-0.022340888246738744,-0.005824067091370733,0.062319051870072695,-0.04590459976352401,-0.030346425501274976,0.04002824074208866,>40 (carissimo)
2000-02-29,42.19,-0.02478077302886683,-0.030524113588178525,-0.014140241672540577,-0.0062534685844638505,0.063717612200489,-0.037871773042673196,-0.030214944085866446,0.04156191565433631,>40 (carissimo)
2000-03-31,43.22,0.039409535969689324,0.03090969163348878,-0.02223268603605022,-0.004355733003886808,0.0505901283946224,-0.04568907366003627,-0.027963221998365095,0.0292418125526126,>40 (carissimo)
2000-04-30,43.53,0.014246653862243885,0.01365456591486347,-0.029738442777265783,-0.0017717040454237054,0.05206900745351328,-0.05417295098494135,-0.025553564971846687,0.031067365367624777,>40 (carissimo)
2000-05-31,41.97,-0.02838794000109479,-0.029521015289723285,-0.021540428997974037,-0.004943656714478939,0.0566028781122323,-0.04576254644158173,-0.02861231950326182,0.03557114649457227,>40 (carissimo)
2000-06-30,42.78,0.03163480157163545,0.02624923706227067,-0.023411824789633884,-0.011610335880582134,0.058289913786271574,-0.04668814757667805,-0.03452229606668067,0.037211622093486385,>40 (carissimo)
2000-07-31,42.76,0.008503424626300715,0.0061689259581843015,-0.021564528787702764,-0.012604103654156207,0.059651021283095185,-0.04532395658860189,-0.03528717912228696,0.03840477684333932,>40 (carissimo)
2000-08-31,42.87,0.009397110960247312,0.009397110960247312,-0.022788342535116857,-0.012678569747893498,0.062192484604595366,-0.04749099515770616,-0.03549257670915218,0.04073084499308255,>40 (carissimo)
2000-09-30,41.9,-0.010796505983182159,-0.015921912687932416,-0.02011726028195404,-0.008323695435461853,0.062434981383926,-0.046214324921684424,-0.030792644900403565,0.04116680368425363,>40 (carissimo)
2000-10-31,39.37,-0.052142297605667354,-0.0537765350235887,-0.014819812624643713,0.001473405721382992,0.06619539688200438,-0.04111251122280002,-0.021169526034443775,0.04492002113523852,30-40 (molto caro)
2000-11-30,38.78,-0.007725640742818896,-0.008295585808446249,-0.005593720230241295,0.004719383429025781,0.0686790589198758,-0.030458899192446376,-0.017980919256672,0.0474164004793618,30-40 (molto caro)
2000-12-31,37.27,-0.033200737601553065,-0.032645105841554,0.005400923342706365,0.011800239353586317,0.07272002184487492,-0.01905623617957042,-0.01128844357697345,0.05129830335417762,30-40 (molto caro)
2001-01-31,36.98,0.004550076512914503,-0.0017606321345110532,0.007418052194074987,0.014789083569975103,0.0739559536357115,-0.017341952410099948,-0.008212282722523612,0.052617413892460885,30-40 (molto caro)
2001-02-28,35.83,-0.021362577959464835,-0.025259313997168964,0.011744636487052595,0.020142619355112634,0.07643987590559709,-0.012731884299539087,-0.003074568217096507,0.05497485376885303,30-40 (molto caro)
2001-03-31,32.33,-0.0907990299317124,-0.0928630502950909,0.034237492965865535,0.028748132115453462,0.08201781183974233,0.00856144420754168,0.004587401043438799,0.06018644404024731,30-40 (molto caro)
2001-04-30,32.17,0.004486936234206151,0.0005121433830814759,0.034956479183771316,0.03054897493174913,0.08494291921332575,0.008353114886217261,0.006098594688870973,0.06282962745514409,30-40 (molto caro)
2001-05-31,34.07,0.06879332982212372,0.06398165473007134,0.01966468011065281,0.024388335605387113,0.08174939473726939,-0.006632707862012199,6.956540583269444e-05,0.059517382441337974,30-40 (molto caro)
2001-06-30,33.07,-0.023886522998986193,-0.025531658072583507,0.01900123627955419,0.023043465597140544,0.0840298907088759,-0.007335931568994591,-0.0009687303267750247,0.06134792620547014,30-40 (molto caro)
2001-07-31,32.16,-0.026602271718158432,-0.023860306286378696,0.02598219418276737,0.028943790461838592,0.08713374334536339,-0.00168726216318138,0.004421541716462807,0.06398317754143124,30-40 (molto caro)
2001-08-31,31.4,-0.020458392719590712,-0.020458392719590712,0.03491188793603728,0.01981136891021218,0.08943474857593103,0.006606202256779881,-0.004766020640109336,0.06612399432702754,30-40 (molto caro)
2001-09-30,27.67,-0.11247324753688759,-0.11645542029050782,0.06521744626173231,0.031234845378800058,0.09590723559901027,0.038035317593728024,0.006679392104142812,0.07255427805604664,25-30 (caro)
2001-10-31,28.58,0.03184031500485007,0.035324300311563306,0.06610766060939088,0.03106969777237656,0.09443793293293923,0.03933204359203191,0.0063876246208365295,0.07049263784540272,25-30 (caro)
2001-11-30,30.01,0.050531461992649795,0.052308008997146827,0.05984092325608237,0.02779823281546001,0.0942770626616054,0.033180968548897516,0.003109188619518699,0.06998242157664136,30-40 (molto caro)
