Date,leaps_nav,leaps_options_value,leaps_bond_value,bh_nav
2015-06-30,1815577.8854658352,1350643.2377582798,464934.6477075555,567524.8261401586
2015-07-01,1857977.6550902065,1396161.205986185,461816.4491040216,571505.9183003688
2015-07-02,1855008.9344476678,1391970.3210979817,463038.61334968614,571374.912368358
2015-07-06,1828405.0167167021,1361386.4762379865,467018.5404787156,569213.4219440516
2015-07-07,1864240.6103212668,1395988.5478562708,468252.06246499595,572719.6448481327
2015-07-08,1763446.3145673722,1293162.0009884161,470284.3135789562,563227.4148451295
2015-07-09,1779108.7840454504,1312780.4573233381,466328.32672211225,564545.9279479515
2015-07-10,1856010.6472868593,1393603.179527679,462407.46775918046,571556.0519543977
2015-07-13,1924712.5121901433,1463046.7313296464,461665.7808604969,577925.9542060461
2015-07-14,1951379.708570329,1488491.9789962051,462887.72957412375,580545.0872363648
2015-07-15,1945113.37997527,1480214.1093191754,464899.27065609454,580164.1378005957
2015-07-16,1995541.0427382074,1530598.2338964483,464942.80884175916,584859.6810496686
2015-07-17,2001109.3273970718,1535332.5735172313,465776.7538798405,585552.7259582776
2015-07-20,2006568.9028920345,1542332.5392768108,464236.3636152236,586050.4617372782
2015-07-21,1978401.6406492942,1512937.6297613992,465464.010887895,583599.0736203024
2015-07-22,1962457.9542626955,1496159.2481901965,466298.7060724991,582251.5920853867
2015-07-23,1925310.86009113,1456987.270391428,468323.5896997021,578992.5861719901
2015-07-24,1859036.1017723237,1390272.0648870708,468764.036885253,572841.0593750713
2015-07-27,1822692.1959676412,1352292.1353901636,470400.0605774775,569578.0296461744
2015-07-28,1899323.050685378,1430080.8835903457,469242.16709503223,576677.7901758108
2015-07-29,1945546.5156362518,1477458.8332380406,468087.6823982111,580943.8152996977
2015-07-30,1945286.0303429286,1476757.9368752865,468528.09346764215,581006.069642091
2015-07-31,1926622.6179889515,1454866.1428487012,471756.4751402502,579732.082179348
2015-08-03,1902632.7176049154,1429231.0853600889,473401.6322448266,578180.992128619
2015-08-04,1890075.082048304,1419449.61223257,470625.4698157337,576927.2950300031
2015-08-05,1910080.0525156483,1441413.0943276754,468666.9581879728,578771.1756602648
2015-08-06,1860740.7648021518,1390039.5688409014,470701.1959612506,574331.0587121155
2015-08-07,1841555.8207096509,1368812.491345446,472743.3293642047,572726.650655322
2015-08-10,1921874.2641018676,1451501.029667499,470373.23443436844,580108.8246270181
2015-08-11,1860300.7537980922,1386287.353166129,474013.40063196333,574611.8614165807
2015-08-12,1865733.2400166483,1391276.4863746495,474456.75364199886,575204.5231566879
2015-08-13,1858709.9321291824,1386229.3285214005,472480.60360778205,574517.8126766977
2015-08-14,1882904.7478877497,1410784.6919786732,472120.0559090766,576812.047154801
2015-08-17,1914329.6727865532,1440563.191857108,473766.48092944524,579864.987476184
2015-08-18,1898410.7882246012,1426214.504774808,472196.28344979335,578389.7108961217
2015-08-19,1845323.6428743955,1369875.2012120804,475448.44166231505,573662.2318342049
2015-08-20,1719350.159456977,1242649.326224918,476700.8332320589,561604.5329847852
2015-08-21,1543799.6792908923,1065438.5273234057,478361.1519674866,543762.5770783105
2015-08-24,1352018.2569179593,871991.7627337225,480026.4941842369,522375.12511464604
2015-08-25,1290639.898388987,815063.3640978602,475576.53429112665,515354.07050460373
2015-08-26,1486692.5596251446,1013501.4568393513,473191.10278579337,535512.2565039892
2015-08-27,1616013.8463377503,1142781.808766081,473232.0375716693,548567.5667109973
2015-08-28,1619070.8123943838,1146200.0837275907,472870.7286667932,548946.1298999111
2015-08-31,1574268.0296237413,1102160.0864775951,472107.94314614614,544384.2158905508
2015-09-01,1420117.0891491475,946362.5758790682,473754.5132700792,528329.9852499166
2015-09-02,1512298.8368042028,1039711.6020154308,472587.23478877207,538040.0547328956
2015-09-03,1517571.578289738,1044139.6875860895,473431.8907036485,538712.9359207134
2015-09-04,1440943.322963109,965458.3911080281,475484.9318550808,530500.917754777
2015-09-08,1570552.6917599405,1097856.7054515858,472695.98630835465,543853.0292847006
2015-09-09,1499549.30368179,1027213.8418518815,472335.46182990837,536341.4733875928
2015-09-10,1526094.3191470082,1054520.404531947,471573.91461506113,539218.2893965169
2015-09-11,1548435.730137701,1075617.5714915781,472818.15864612284,541684.061884548
2015-09-14,1526616.3431072251,1052953.115815649,473663.22729157604,539515.2489080165
2015-09-15,1594695.5862296782,1125017.5207416879,469678.06548799033,546484.2392929363
2015-09-16,1641058.8461277778,1172136.7386690015,468922.1074587763,551288.5113323476
2015-09-17,1625689.8334092856,1153137.673382134,472552.16002715164,549923.9413647966
2015-09-18,1540228.5988743734,1064421.6420846856,475806.95678968786,541082.0751322906
2015-09-21,1564244.0352508957,1091227.9128375207,473016.122413375,543598.9754769409
2015-09-22,1500291.4325520522,1024821.6328560631,475469.7996959892,536949.3426259994
2015-09-23,1489536.1708959115,1014834.2926621297,474701.8782337818,535895.4071708639
2015-09-24,1471679.6795171918,995726.6227614939,475953.056755698,534139.1908617546
2015-09-25,1467486.1240426325,993111.0783143925,474375.0457282401,533936.2332385676
2015-09-28,1346470.0416408437,869231.6154282495,477238.4262125942,520278.0009790222
2015-09-29,1351347.1065518714,872040.6471590226,479306.4593928488,520964.07863708277
2015-09-30,1442716.266821343,963778.2267189084,478938.04010243446,530946.4681574025
2015-10-01,1454841.90853005,975457.6198092977,479384.2887207521,532038.57009258
2015-10-02,1526318.8262441352,1044450.6801194835,481868.1461246517,539699.0218676083
2015-10-05,1622516.5254881585,1143887.030471012,478629.49501714646,549614.8327029271
2015-10-06,1602822.402035857,1123339.920882948,479482.4811529092,547688.309652675
2015-10-07,1644589.5884818267,1166290.7821365574,478298.80634526943,552134.7971120301
2015-10-08,1691510.951123517,1214798.8820881867,476712.0690353304,557049.5961526853
2015-10-09,1692703.782961741,1215951.609577746,476752.17338399525,557499.7610802633
2015-10-12,1698693.6152652507,1221901.3341587328,476792.281106518,558257.1186437213
2015-10-13,1658355.246407954,1179091.2135711282,479264.0328368258,554493.1193321187
2015-10-14,1631555.7602588127,1149400.9284937647,482154.831765048,551924.007477225
2015-10-15,1714110.7973585625,1233967.0487033091,480143.7486552534,560167.4262843255
2015-10-16,1739719.1308689853,1259536.5134340788,480182.6174349064,562774.1578701036
2015-10-19,1740102.7845570468,1259881.295195967,480221.48936107976,562973.1310703412
2015-10-20,1731686.2604654236,1253058.649095223,478627.6113702004,562219.8290688227
2015-10-21,1696042.6109878912,1215748.159967935,480294.4510199563,558991.3363942486
2015-10-22,1791440.5208645095,1311107.1888651848,480333.3319993246,568332.4079880068
2015-10-23,1856550.7103846075,1378219.910919404,478330.79946520366,574648.4888287531
2015-10-26,1844369.2113047899,1365185.5783943492,479183.6329104406,573596.8312902116
2015-10-27,1828635.9534101023,1348598.3468110105,480037.6065990918,572179.4125686337
2015-10-28,1899807.5416022234,1421771.044152863,478036.49744936026,579001.5337711858
2015-10-29,1897898.1667152976,1423478.8120966374,474419.3546186601,578789.1780546415
2015-10-30,1867921.9364450506,1392251.5831710568,475670.3532739939,576053.3199052197
2015-11-02,1943298.8079025513,1469204.9620851225,474093.84581742866,582940.1371431911
2015-11-03,1960397.6857742236,1487471.3901183596,472926.295655864,584577.8629134555
2015-11-04,1938313.0802058757,1466148.9090288444,472164.1711770313,582552.8787704794
2015-11-05,1931024.3663819847,1459219.3772351702,471804.9891468145,581940.7367763651
2015-11-06,1929524.8145913926,1460885.7867011148,468639.02789027774,581785.7862638118
2015-11-09,1869334.3740730863,1401448.5160490607,467885.85802402545,576118.3938281868
2015-11-10,1877699.7539232513,1408179.2661000022,469520.487823249,577035.5461925537
2015-11-11,1857794.5601812631,1388230.8466623097,469563.7135189534,575219.7713741903
2015-11-12,1774352.7980331015,1304745.8548389352,469606.9431941663,567219.0284574177
2015-11-13,1708906.5812338677,1237659.7407777535,471246.84045611415,560908.1447435927
2015-11-16,1795505.5536590382,1323815.516769638,471690.0368894002,569313.1409908887
2015-11-17,1787060.073768211,1314525.6742770616,472534.39949114947,568596.9319599506
2015-11-18,1884076.9967026762,1412303.7151192785,471773.2815833976,577833.1113732659
2015-11-19,1876608.9477571123,1403590.1472680105,473018.8004891017,577231.1520361218
2015-11-20,1899781.1039284037,1427524.3892845344,472256.71464386926,579477.4770391302
2015-11-23,1891697.2880596507,1418996.8020267827,472700.486032868,578809.0471419209
2015-11-24,1898757.6243419093,1425613.1374953748,473144.4868465345,579563.4391944435
2015-11-25,1897561.3812999893,1423972.6643519157,473588.7169480737,579535.7499495649
2015-11-27,1900786.184275357,1426753.0080750682,474033.1762002889,579926.9214661784
2015-11-30,1871968.305149265,1397490.4406836836,474477.86446558154,577282.6628771459
2015-12-01,1934228.2482313807,1457288.9357014506,476939.31252993015,583496.25921964
2015-12-02,1866514.3681921023,1390750.5596582529,475763.8085338494,577128.7153207279
2015-12-03,1781366.1043894216,1311627.1270690374,469738.9773203843,568881.2140781998
2015-12-04,1904918.5196801522,1433139.7194911896,471778.8001889625,580605.0712050989
2015-12-07,1861506.7451906414,1387680.2003522872,473826.5448383541,576595.0924447426
2015-12-08,1821961.5138328623,1348495.7916689308,473465.7221639315,572900.8764736734
2015-12-09,1775604.6703598085,1301291.9706262283,474312.6997335803,568514.7282049567
2015-12-10,1787489.9091999289,1313941.756365681,473548.15283424786,569841.8341536055
2015-12-11,1674573.6642633127,1196555.7430309237,478017.92123238894,558821.1980911858
2015-12-14,1700482.0503238686,1226486.8775262318,473995.1727976368,561525.0609372994
2015-12-15,1761996.0959015286,1289973.4577773556,472022.638124173,567534.2284856103
2015-12-16,1848370.1223049217,1377107.2158554439,471262.9064494779,575819.0483219157
2015-12-17,1766427.2122402824,1209037.5591273783,557389.6531129042,567206.1949833431
2015-12-18,1673629.7211447796,1113821.6162592024,559808.1048855773,557158.5521903164
2015-12-21,1711595.9966372792,1152215.078650787,559380.917986492,561538.5728661212
2015-12-22,1756640.1202522754,1199112.262544891,557527.8577073844,566536.0907568398
2015-12-23,1821773.982327292,1265618.2626252652,556155.7197020268,573618.3696887885
2015-12-24,1812474.8444903009,1255323.5619106644,557151.2825796363,572748.9451339811
2015-12-28,1800437.4464954953,1242762.839675436,557674.6068200592,571548.687653227
2015-12-29,1858800.0002610253,1304868.0096911807,553931.9905698446,577671.5255587023
2015-12-30,1820268.8222750807,1265814.9925998342,554453.8296752465,573550.2568693298
2015-12-31,1769850.934418954,1213461.1367884248,556389.7976305293,568199.6285940446
2016-01-04,1679411.0668398312,1121552.3559856368,557858.7108541944,559554.6663305926
2016-01-05,1685809.581972297,1128375.463581364,557434.1183909331,560730.4587656691
2016-01-06,1621538.1970059029,1060737.5747071158,560800.622298787,553426.2031014177
2016-01-07,1516439.471983491,954636.9749221685,561802.4970613224,540359.0530354416
2016-01-08,1466573.2094755827,903289.9615470058,563283.2479285769,534550.5714878736
2016-01-11,1469733.949990714,908318.2542591385,561415.6957315756,535054.3033774059
2016-01-12,1501762.6921221374,937912.635554348,563850.0565677894,539276.8839590076
2016-01-13,1401584.0170227652,835769.4352578864,565814.5817648788,525861.6284145416
2016-01-14,1471910.300210194,907010.9010783603,564899.3991318337,534688.2052335734
2016-01-15,1385477.2080933992,817169.5825868035,568307.6255065957,523187.0493351415
2016-01-19,1385598.9814808406,818694.7600827876,566904.221398053,523511.89407289785
2016-01-20,1340487.8329854016,771127.9264759277,569359.906509474,517436.65333634446
2016-01-21,1359915.3908135612,790994.0269939818,568921.3638195792,520171.0539492414
2016-01-22,1441666.47250799,875117.4204705599,566549.05203743,530768.3820290166
2016-01-25,1379630.5248984012,811108.6681261981,568521.8567722031,522515.5134871714
2016-01-26,1436916.1729316905,867382.0314089567,569534.1415227337,529952.6910323019
2016-01-27,1392156.7758459086,823061.3112155144,569095.4646303941,524242.7637944322
2016-01-28,1411964.478783579,841855.9338935296,570108.5448900496,527187.7770137492
2016-01-29,1517436.822467065,944375.4772881642,573061.3451789008,540288.0199417968
2016-02-01,1511889.392837405,940245.2374613434,571644.1553760616,540097.2044491863
2016-02-02,1432846.437155567,856298.6184038055,576547.8187517617,530022.7562290517
2016-02-03,1451021.8697682437,874921.3331536485,576100.5366145952,532716.3858700286
2016-02-04,1456619.2279832251,879986.0269835856,576633.2009996396,533577.6793254553
2016-02-05,1383362.8447698979,806196.7157047314,577166.1290651666,523764.5543803186
2016-02-08,1329766.3190302611,747161.0863011901,582605.2327290712,516398.39635214425
2016-02-09,1326639.2420567512,743498.336183143,583140.9058736082,516102.2122217034
2016-02-10,1324131.1575010035,739462.9778262977,584668.1796747057,516051.1762461143
2016-02-11,1280200.7689046324,691517.1716959465,588683.5972086859,509749.62431802985
2016-02-12,1353388.9443695354,770171.4612446136,583217.4831249217,519744.85229950777
2016-02-16,1419271.330999932,837996.5175390383,581274.8134608937,528376.1080041552
2016-02-17,1488601.257768603,908767.6367817188,579833.6209868843,537131.5654360641
2016-02-18,1468187.791293438,885355.3720596004,582832.4192338375,534673.8389746088
2016-02-19,1467707.2832211896,885329.7970701429,582377.4861510467,534708.0741368834
2016-02-22,1529620.232021169,947697.092750191,581923.139270978,542485.0074566212
2016-02-23,1477113.7938836734,893665.8774346769,583447.9164489964,535777.5552336491
2016-02-24,1495399.1038207444,912406.8324112607,582992.2714094839,538204.5470578048
2016-02-25,1544051.928169989,959036.9974633094,585014.9307066796,544360.7127395471
2016-02-26,1536053.786555423,953485.4718625201,582568.3146929027,543391.722611178
2016-02-29,1500945.3330431469,917345.9649043989,583599.3681387481,539027.7907414797
2016-03-01,1619875.9229455031,1040700.7938261686,579175.1291193344,551939.656504068
2016-03-02,1638342.7929526377,1059617.9035467734,578724.8894058642,554246.4915654381
2016-03-03,1653926.9034928198,1074667.8418279246,579259.0616648952,556232.8765496241
2016-03-04,1669826.9104248513,1092987.6345306493,576839.2758942022,558119.1120160563
2016-03-07,1672298.9653150833,1096887.5955331938,575411.3697818895,558660.60552946
2016-03-08,1618831.247624348,1039463.4679995176,579367.7796248303,552428.795935592
2016-03-09,1640367.381501352,1064404.767028912,575962.6144724401,555266.9488573237
2016-03-10,1641037.6076356494,1066500.2720774356,574537.3355582139,555400.7693678271
2016-03-11,1720070.2880614768,1147930.7339151937,572139.5541462831,564554.1615603059
2016-03-14,1712971.5712146666,1140300.7446252478,572670.8265894189,563890.372474838
2016-03-15,1702018.2918202588,1129302.6969162216,572715.5949040372,562902.5806141212
2016-03-16,1728531.3330423066,1154310.5415569006,574220.791485406,566102.9906663182
2016-03-17,1759312.5224009114,1183583.262010889,575729.2603900224,569884.8041462844
2016-03-18,1780437.4772642795,1203196.470637749,577241.0066265307,572444.066117708
2016-03-21,1785065.2091285135,1209743.7579129075,575321.451215606,573057.0245982335
2016-03-22,1780520.5622889241,1206133.3235250541,574387.2387638701,572603.054219999
2016-03-23,1746777.9220991388,1169417.089717446,577360.832381693,568995.1771879114
2016-03-24,1743169.3000192558,1167237.664809149,575931.6352101068,568828.5338015646
2016-03-28,1745055.6166806903,1168101.2457294862,576954.3709512041,569187.1532694562
2016-03-29,1788125.9798693722,1207205.0476178785,580920.9322514936,574253.9713397853
2016-03-30,1809278.915492308,1229303.823949159,579975.0915431492,576801.0819761273
2016-03-31,1796825.9020162234,1214343.7990952253,582482.1029209982,575673.6884804576
2016-04-01,1833563.4604633623,1251535.3237527357,582028.1367106265,579366.2306976933
2016-04-04,1816203.0538895405,1233638.8507879197,582564.2031016208,577555.7459206117
2016-04-05,1763219.3805620759,1178138.1302210223,585081.2503410535,571744.8939375101
2016-04-06,1817678.2823933791,1234048.8229485094,583629.4594448699,577800.2449653376
2016-04-07,1755854.3085987023,1169207.5774880992,586646.7311106032,570928.8108483007
2016-04-08,1769660.1270901705,1183971.1200477376,585689.007042433,572567.3537797865
2016-04-11,1755360.0778947747,1170128.9309094346,585231.1469853403,571046.3838116722
2016-04-12,1805518.4320464237,1223231.7873279988,582286.6447184248,576611.5254877055
2016-04-13,1857792.5578872757,1274474.6650357645,583317.8928515114,582448.863411598
2016-04-14,1858621.9465580494,1276750.5431955974,581871.4033624522,582598.1506513525
2016-04-15,1852270.7920010253,1268379.4636240436,583891.3283769818,582073.2864497147
2016-04-18,1886319.943977796,1303380.451147232,582939.492830564,585929.1771036212
2016-04-19,1902161.6522328914,1319676.4820864224,582485.1701464691,587785.3230397246
2016-04-20,1907019.9486859725,1327464.0779685774,579555.8707173952,588281.9587910043
2016-04-21,1878984.1135547871,1300863.563547371,578120.5500074162,585275.4586686573
2016-04-22,1878962.0507654003,1301289.7735971564,577672.2771682438,585352.2713624565
2016-04-25,1869135.8486820187,1292402.2889641733,576733.5597178454,584340.3941672371
2016-04-26,1879226.282460991,1303919.6805784,575306.6018825911,585483.4421715388
2016-04-27,1886376.97549658,1307603.0098562932,578773.9656402868,586497.929839974
2016-04-28,1836377.4254980194,1256084.637542344,580292.7879556754,581133.0067196628
2016-04-29,1808508.1568394036,1227679.7494294485,580828.407409955,578239.1351165767
2016-05-02,1847811.0077242842,1269408.9418400454,578402.0658842389,582803.8076936231
2016-05-03,1800862.0561690629,1218975.3473625006,581886.7088065621,577796.0698960396
2016-05-04,1768538.119623265,1185620.4091679642,582917.7104553008,574414.3771898496
2016-05-05,1766287.715957371,1181842.1596776426,584445.5562797283,574325.4215408168
2016-05-06,1782539.6452730629,1199543.6067420442,582996.0385310187,576197.0240384922
2016-05-09,1784274.1358375908,1200245.5928145228,584028.5430230679,576679.6708482364
2016-05-10,1850161.062710454,1266091.4986349596,584069.5640754944,583927.2589030145
2016-05-11,1799061.872319775,1212965.4477927566,586096.4245270183,578393.1623758676
2016-05-12,1798031.2575387466,1212890.9609487245,585140.296590022,578343.813881574
2016-05-13,1752790.580119027,1165620.1717777802,587170.4083412469,573489.1125684662
2016-05-16,1804001.3582015126,1218787.4855423458,585213.8726591669,579155.6422951092
2016-05-17,1755408.4152870653,1170651.3345673906,584757.0807196746,573753.7692806238
2016-05-18,1757406.9086730692,1178076.4664810575,579330.4421920117,573919.769819763
2016-05-19,1737835.0520262937,1157476.7580854564,580358.2939408374,571840.7094497565
2016-05-20,1768327.503301417,1187926.6036921751,580400.8996092418,575331.0244153445
2016-05-23,1756994.268631314,1176057.4194612028,580936.8491701111,574179.6063553806
2016-05-24,1828432.1076058052,1248440.4334680738,579991.6741377312,582083.491580507
2016-05-25,1865175.4309203844,1285633.9407963885,579541.4901239957,586192.352338815
2016-05-26,1862991.2278463207,1281436.2909977078,581554.936848613,586118.3168435126
2016-05-27,1885984.8866767609,1305376.3612551384,580608.5254216224,588680.2413319024
2016-05-31,1879890.8610278342,1298746.1943210308,581144.6667068035,588137.997318362
2016-06-01,1886622.7022025187,1305929.575677228,580693.1265252908,588854.828682011
2016-06-02,1901122.9584241812,1318412.8450193366,582710.1134048447,590567.4838981668
2016-06-03,1882722.7131580235,1295017.7104041083,587705.0027539154,588897.3342093241
2016-06-06,1909638.8264784445,1322893.042246881,586745.7842315634,591830.6635027145
2016-06-07,1915938.7326319118,1328653.9339199928,587284.798711919,592643.3765195471
2016-06-08,1933900.3294876586,1346076.2541788272,587824.0753088314,594654.4164744874
2016-06-09,1922457.3088694944,1333094.3941063723,589362.9147631221,593682.7595005785
2016-06-10,1871286.7435473935,1279880.7040130927,591406.0395343009,588285.3469584496
2016-06-13,1826816.3318841085,1234366.4137530422,592449.9181310663,583560.5809637939
2016-06-14,1816672.2212929525,1224184.2170957208,592488.0041972317,582559.7088895654
2016-06-15,1806035.9763613224,1212502.6540424,593533.3223189225,581536.1862704703
2016-06-16,1821933.8711201125,1226849.3541738915,595084.5169462211,583406.8505250915
2016-06-17,1804059.9476247262,1211467.4651655422,592592.482459184,581555.0046821991
2016-06-20,1835162.8364091464,1245050.7767693987,590112.0596397477,584981.5022542363
2016-06-21,1849633.6644699313,1261488.879200435,588144.7852694963,586617.013542126
2016-06-22,1840037.5302895124,1250852.9890603432,589184.5412291691,585697.3206247218
2016-06-23,1914120.8904096666,1327400.8707079168,586720.0197017498,593573.6910686004
2016-06-24,1726949.7347390265,1131711.0991321786,595238.635606848,572302.368007905
2016-06-27,1638539.4494948536,1037698.2483332602,600841.2011615935,561993.6402105057
2016-06-28,1723487.3494525459,1122611.3376499326,600876.0118026133,572027.4396368826
2016-06-29,1812300.489450327,1213432.6434300158,598867.8460203111,581818.5159364842
2016-06-30,1884875.2637501685,1285462.7331651435,599412.5305850249,589759.6505588946
2016-07-01,1899173.37378788,1298196.8997946817,600976.4739931981,590956.9865607513
2016-07-05,1860816.4897276189,1255207.7272301177,605608.7624975012,586958.6485977541
2016-07-06,1889342.491037576,1284215.5720197603,605126.9190178157,590148.5170422259
2016-07-07,1882355.4275794788,1278224.0864212853,604131.3411581935,589682.3173632162
2016-07-08,1967251.4190095032,1361545.9800790697,605705.4389304335,598725.070370438
2016-07-11,1985929.0703063605,1383279.799890213,602649.2704161475,600814.7545151914
2016-07-12,2026507.5885495269,1428946.6389772857,597560.949572241,605075.0724362809
2016-07-13,2026185.3196942275,1426048.4556000803,600136.8640941471,605205.9958600758
2016-07-14,2057330.4015758638,1459708.873020829,597621.528555035,608438.2872243484
2016-07-15,2051966.5450922484,1457864.580467882,594101.9646243663,607922.7333863484
2016-07-18,2065568.4033149225,1470923.7312609667,594644.6720539557,609420.5958727589
2016-07-19,2056331.1607886404,1460132.6255737818,596198.5352148586,608595.7049332523
2016-07-20,2081654.7325085606,1486939.5960301296,594715.1364784312,611244.2574029414
2016-07-21,2059557.802207013,1463794.1263034334,595763.6759035795,609086.0021159195
2016-07-22,2086174.9062629149,1490374.11333667,595800.7929262449,611909.4644141516
2016-07-25,2067252.0732894042,1471920.5917020317,595331.4815873725,610116.6508374762
2016-07-26,2068470.2612817362,1472595.4215960896,595874.8396856467,610363.3771259137
2016-07-27,2059470.6196336898,1461026.1879310335,598444.4317026562,609681.6412905566
2016-07-28,2068371.1877477802,1469890.6593968626,598480.5283509177,610710.6721896365
2016-07-29,2077088.13809335,1475519.260222323,601568.877871027,611756.768885796
2016-08-01,2070678.7791836415,1471631.7162434992,599047.0629401422,611029.5982392493
2016-08-02,2033055.1493533333,1436008.9511468287,597046.1982065045,607192.0317697226
2016-08-03,2051238.4557449778,1454155.5344588219,597082.9212861559,609144.1971514344
2016-08-04,2051651.1231717183,1452501.394614777,599149.7285569413,609323.102452809
2016-08-05,2103705.4676990155,1508594.0558641138,595111.4118349017,614614.8444828601
2016-08-08,2097799.6565967277,1502650.6960656028,595148.9605311246,614107.1492468971
2016-08-09,2098417.7868958516,1501207.7688335543,597210.0180622973,614396.3454903904
2016-08-10,2079649.6516005062,1479864.7578055714,599784.8937949348,612686.1373447571
2016-08-11,2108840.4837938007,1512588.608635172,596251.8751586284,615636.659502961
2016-08-12,2102973.6589335375,1503643.7517733462,599329.9071601914,615196.5292583855
2016-08-15,2120078.264361616,1522750.1666572057,597328.0977044108,616964.6266953932
2016-08-16,2086480.7676149271,1490131.387257906,596349.3803570212,613634.2828076715
2016-08-17,2097348.1301980433,1500454.699354736,596893.4308433073,614830.6961140822
2016-08-18,2109717.3231481574,1511264.8635104808,598452.4596376767,616232.9680577052
2016-08-19,2098384.6741444804,1502439.302846643,595945.3712978375,615395.4188126123
2016-08-22,2088027.8876606761,1490525.4908371938,597502.3968234822,615098.677836854
2016-08-23,2090041.6545216101,1492502.5065586409,597539.1479629694,616349.1100582809
2016-08-24,2056463.9048072114,1459395.9117200365,597067.9930871747,613169.2729687671
2016-08-25,2039472.21279823,1443382.2739473502,596089.9388508796,612381.9022516843
2016-08-26,2026572.8547269008,1432472.247775123,594100.6069517779,611464.7445776179
2016-08-29,2058149.5573927758,1461485.8306795773,596663.7267131985,614711.117765269
2016-08-30,2045315.5935377749,1448614.693727317,596700.899810458,613560.038649973
2016-08-31,2024926.8174275714,1428695.93796875,596230.8794588215,612152.0798963628
2016-09-01,2020755.2719769734,1423980.2135408681,596775.0584361053,612176.9202820485
2016-09-02,2047056.1873811805,1451765.7253106846,595290.4620704958,614798.8768790256
2016-09-06,2063539.9936284986,1465681.7508743894,597858.2427541093,616682.4005844016
2016-09-07,2058874.2789191597,1460471.0836318734,598403.1952872863,616642.6727274819
2016-09-08,2044221.4551091127,1449342.1897496292,594879.2653594834,615322.4097389153
2016-09-09,1896052.0973431177,1304168.7100616808,591883.3872814369,600283.8650349665
2016-09-12,1985246.7313143339,1393827.2208939607,591419.5104203732,609143.4642415877
2016-09-13,1896280.3589496808,1307334.9534812327,588945.405468448,600159.3833640396
2016-09-14,1891237.7740073665,1300750.1261854717,590487.6478218948,599855.8747605388
2016-09-15,1951707.5649584862,1361681.9971530614,590025.5678054247,605969.147952846
2016-09-16,1928458.101243204,1337890.9742559008,590567.1269873033,603732.9209589751
2016-09-19,1926351.8809599997,1335744.914126828,590606.9668331716,603771.1736302399
2016-09-20,1927677.635063039,1336528.8097745823,591148.8252884566,604001.2717494938
2016-09-21,1993406.8056481862,1400710.9063506909,592695.8992974953,610644.7576406767
2016-09-22,2033576.93233475,1439330.6158276638,594246.3165070862,614663.8673958364
2016-09-23,1997370.1692014944,1402580.3059644287,594789.8632370657,611188.0593057933
2016-09-26,1944231.6637187533,1347886.849839225,596344.8138795283,605989.4162262876
2016-09-27,1979299.4605548237,1381396.340881884,597903.1196729396,609944.1839773111
2016-09-28,2012266.7355652722,1414834.820493789,597431.9150714831,613224.77933976
2016-09-29,1952294.015563258,1354317.0624073506,597976.9531559075,607558.920766931
2016-09-30,2002035.7463060985,1406054.8971700117,595980.849136087,612449.729096914
2016-10-03,1978780.9522818492,1384282.0142571458,594498.9380247034,610503.5035498457
2016-10-04,1946489.5853971988,1354984.1382552714,591505.4471419274,607528.7405800777
2016-10-05,1973144.215891571,1383107.4392189956,590036.7766725754,610189.4821199108
2016-10-06,1975829.191071482,1387256.735827998,588572.455243484,610533.9239424778
2016-10-07,1954743.203362176,1365129.3018576084,589613.9015045676,608598.1896631722
2016-10-10,1983355.4851181973,1393701.106151344,589654.3789668534,611451.8022950756
2016-10-11,1906649.5322349498,1318959.497915488,587690.0343194618,603892.0886000864
2016-10-12,1913236.4018251377,1326504.162335418,586732.2394897197,604634.5815648804
2016-10-13,1893638.5094958637,1304869.7037764548,588768.8057194089,602810.7980117985
2016-10-14,1893654.417765266,1307346.9927475452,586307.4250177208,602982.3146200072
2016-10-17,1874617.874104245,1286773.4860509422,587844.3880533029,601200.4594161584
2016-10-18,1911947.8750821725,1323062.8624990657,588885.0125831068,604953.9504377734
2016-10-19,1925264.5473189903,1336839.1922040386,588425.3551149516,606330.1569344928
2016-10-20,1916299.3404889358,1327832.8889999762,588466.4514889596,605546.2931029035
2016-10-21,1913890.221370745,1324382.2776700233,589507.9437007218,605545.5555576405
2016-10-24,1942747.0561182415,1354701.6535540344,588045.4025642072,608472.0138093085
2016-10-25,1918853.164370033,1330766.4586168362,588086.7057531967,606211.6594352449
2016-10-26,1907892.853841389,1320764.5893979259,587128.2644434632,605206.8708669811
2016-10-27,1888769.8260073704,1304594.2109668008,584175.6150405696,603449.4692671534
2016-10-28,1869498.6866889577,1285776.7350129255,583721.9516760322,601623.8078905093
2016-10-31,1868228.3294825968,1283470.9662494252,584757.3632331718,601600.1323144994
2016-11-01,1826781.9536681673,1241484.8501068687,585297.1035612988,597566.7693435923
2016-11-02,1787508.1133070486,1201173.5009514608,586334.6123555878,593716.6415200044
2016-11-03,1761122.2102667664,1175243.868615476,585878.3416512904,591139.3715336494
2016-11-04,1750969.8201488785,1163555.1752905913,587414.6448582872,590203.2201601244
2016-11-07,1885421.0092921578,1299961.84913852,585459.1601536379,603368.3142487052
2016-11-08,1908159.5249884506,1325146.0507788353,583013.4742096151,605693.9770034599
2016-11-09,1978847.526937206,1405206.2256800637,573641.3012571423,612453.2264916311
2016-11-10,1991497.2337656864,1421709.5728216323,569787.6609440541,613698.489459717
