start,end,cagr_leaps,cagr_bh,mdd_leaps,mdd_bh,vol_leaps,vol_bh,sharpe_leaps,sharpe_bh,sortino_leaps,sortino_bh,calmar_leaps,calmar_bh,window
2000-12-05,2010-12-13,-0.05937022280690085,0.011991084140309916,-0.7691845183012765,-0.5528038503191235,0.45384842975204076,0.21915043939857415,-0.0012559884706396585,-0.027064562157442514,-0.0019326217956280106,-0.03572651092672313,-0.07718593054631209,0.02169139041522175,10y
2001-03-08,2011-03-15,-0.038813921783715455,0.020424268693592262,-0.7794228468364075,-0.5528038503191237,0.4706150194652639,0.21726460487028232,0.061209765140967834,0.010969183789045808,0.09028964086030972,0.01436100116740374,-0.049798285925613986,0.03694668313507893,10y
2001-06-07,2011-06-14,-0.05023662195089551,0.02037160714813613,-0.7210137614248472,-0.5528038503191234,0.446196012373741,0.2141452048711895,0.014188913405496042,0.009968796751243961,0.021364252516055997,0.0129729341643808,-0.06967498352821908,0.03685142051086652,10y
2001-09-06,2011-09-13,-0.04553142371195329,0.022763903731987334,-0.7734829087600809,-0.5528038503191237,0.4892924038146196,0.2186261281689819,0.06528978406284706,0.027852949123468473,0.09466501037454073,0.035790056614385966,-0.0588654554564647,0.041178989109511704,10y
2001-12-11,2011-12-12,-0.0068489882509185085,0.027610771660667943,-0.7401817947459978,-0.552803850319123,0.4698167582901483,0.21999072824065036,0.13507128286509007,0.053487918481052436,0.20001648731448846,0.06913067073018157,-0.009253116328359333,0.04994677885244246,10y
2002-03-14,2012-03-14,0.016189715726956377,0.038909751620498145,-0.7794228468364075,-0.552803850319123,0.4841204199626962,0.21928412983106216,0.1931243890305727,0.10634591502993095,0.2779686676212735,0.13680146386560582,0.020771415403934682,0.0703861805557908,10y
2002-06-13,2012-06-13,0.029920558097985994,0.04579681692628679,-0.7210137614248474,-0.5528038503191233,0.467109939075998,0.2185008825276466,0.21370552727754824,0.1399294830285614,0.313519554234131,0.1794011696478049,0.04149790156412246,0.0828446055501407,10y
2002-09-12,2012-09-12,0.06512860612093019,0.06738986751508103,-0.7734829087600805,-0.5528038503191237,0.4799967039423005,0.21259317008769515,0.2920551564434892,0.2373949688445766,0.41760832844277557,0.3015483692159493,0.08420173915068603,0.12190556827015236,10y
2002-12-11,2012-12-13,0.07901505548692689,0.06678493670662644,-0.7401817947459974,-0.5528038503191235,0.45215197957266196,0.20828818188809253,0.3123999315896155,0.23797164368263715,0.44964826883369413,0.2982156030676237,0.10675087667353651,0.12081127269296826,10y
2003-03-14,2013-03-18,0.10689230205180822,0.08546610675365729,-0.7794228468364075,-0.5528038503191236,0.47033476395601403,0.20625052936884544,0.3724496229530754,0.32493618464232227,0.5212487516832515,0.40250314514622265,0.1371428903908481,0.1546047602677139,10y
2003-06-13,2013-06-17,0.08642870728135388,0.07172520276405336,-0.721013761424847,-0.552803850319123,0.4411447038294104,0.2047453152289462,0.3262379738843947,0.2657641220724682,0.4642852490547892,0.32791678801036706,0.11987109248865918,0.1297480159059091,10y
2003-09-12,2013-09-16,0.08442832369944986,0.07368545480120403,-0.7734829087600809,-0.5528038503191233,0.4691314796757054,0.20438261544087474,0.33038080776243856,0.2765593051975474,0.46094965966041346,0.3397880860316433,0.10915344443071315,0.13329403324283434,10y
2003-12-11,2013-12-13,0.12503124966871337,0.07417544194680326,-0.7401817947459977,-0.5528038503191228,0.4490575595720844,0.20410242922634048,0.408380953855394,0.28082663768005345,0.5794045268997492,0.3445947600709251,0.1689196499511574,0.1341804003426952,10y
2004-03-15,2014-03-18,0.11192135354647603,0.0739193952190873,-0.7794228468364073,-0.5528038503191237,0.4733730962129834,0.20419614946552997,0.3859718692426779,0.28121020913974426,0.5389777146930439,0.34470087480161404,0.14359516660404895,0.13371722207870831,10y
2004-06-15,2014-06-17,0.12572362318906394,0.07748550830822931,-0.7210137614248475,-0.5528038503191225,0.4436114547950063,0.2038496474838615,0.41053642988059175,0.2998041144381186,0.5793352437155576,0.3661321979553834,0.17437062912726156,0.1401681776700696,10y
2004-09-14,2014-09-16,0.12388636643512685,0.08061434556827995,-0.7734829087600809,-0.5528038503191233,0.4703021799793795,0.20362242949477377,0.41031810800912155,0.31651210362492704,0.5687040434730395,0.3856122812614608,0.16016690870871453,0.14582811881961893,10y
2004-12-13,2014-12-15,0.13873223441819094,0.07438695824929042,-0.7401817947459975,-0.5528038503191232,0.451528099210105,0.20400708601245282,0.4393013724630647,0.29016935979430414,0.6174089539932165,0.35387339153101927,0.18742994680894387,0.13456302485293517,10y
2005-03-15,2015-03-18,0.1320135437828429,0.07855619146140436,-0.7794228468364074,-0.5528038503191233,0.4773501658836723,0.20476511757402993,0.4283366811638153,0.31149991838101054,0.5970999281717887,0.38140517619832265,0.16937345924445446,0.14210500056404338,10y
2005-06-14,2015-06-17,0.1402256482951254,0.07920268807988973,-0.7210137614248475,-0.5528038503191235,0.44969668397669943,0.2045116745095841,0.44399602423900125,0.3171941664515928,0.6283521731527372,0.38814980970501706,0.1944840109820031,0.14327448702495013,10y
