date,strat,bench,sp_1x,sp_2x,nq_1x,nq_2x,contributed
1982-02-23,51287.8456,52921.1781,1.6477,2.1168,2.2738,4.0175,22200.0000
1982-03-02,51978.3357,53598.9531,1.6669,2.1647,2.3077,4.1358,22500.0000
1982-03-09,49686.9602,51366.8922,1.6119,2.0215,2.1741,3.6658,22500.0000
1982-03-16,49707.9796,51400.3845,1.6206,2.0419,2.1558,3.6018,22500.0000
1982-03-23,51791.2609,53460.9555,1.6859,2.2076,2.2412,3.8893,22500.0000
1982-03-30,51488.5785,53152.2431,1.6689,2.1618,2.2472,3.9079,22500.0000
1982-04-06,52840.4796,54495.2256,1.7168,2.2857,2.2890,4.0516,22800.0000
1982-04-14,53216.7369,54862.6571,1.7258,2.3084,2.3112,4.1278,22800.0000
1982-04-21,53434.1633,55067.4430,1.7262,2.3078,2.3356,4.2131,22800.0000
1982-04-28,54235.5783,55856.7858,1.7511,2.3727,2.3686,4.3296,22800.0000
1982-05-05,54513.1425,56129.9755,1.7593,2.3933,2.3812,4.3735,23100.0000
1982-05-12,55261.7766,56868.1733,1.7837,2.4584,2.4092,4.4737,23100.0000
1982-05-19,53509.2874,55136.5799,1.7216,2.2885,2.3560,4.2752,23100.0000
1982-05-26,52424.9901,54086.3542,1.6970,2.2219,2.2900,4.0359,23100.0000
1982-06-03,51893.4814,53563.6716,1.6802,2.1771,2.2688,3.9588,23400.0000
1982-06-10,50603.5704,52304.7407,1.6485,2.0938,2.1954,3.7032,23400.0000
1982-06-17,49850.5735,51555.2649,1.6202,2.0206,2.1759,3.6345,23400.0000
1982-06-24,50725.7186,52434.3424,1.6559,2.1086,2.1922,3.6862,23400.0000
1982-07-01,50359.5070,52068.7230,1.6410,2.0694,2.1855,3.6616,23700.0000
1982-07-09,50161.9613,51888.5264,1.6449,2.0776,2.1531,3.5511,23700.0000
1982-07-16,51134.9728,52860.3254,1.6808,2.1680,2.1801,3.6387,23700.0000
1982-07-23,51418.4798,53134.5742,1.6844,2.1759,2.2048,3.7194,23700.0000
1982-07-30,49658.5018,51387.9419,1.6246,2.0224,2.1439,3.5137,23700.0000
1982-08-06,48228.4793,49965.4999,1.5753,1.8989,2.0957,3.3548,24000.0000
1982-08-13,47832.9913,49593.6996,1.5795,1.9077,2.0387,3.1722,24000.0000
1982-08-20,51608.8346,53373.5878,1.7211,2.2565,2.1389,3.4873,24000.0000
1982-08-27,54103.7201,55823.8691,1.7855,2.4240,2.2752,3.9396,24000.0000
1982-09-03,56399.1312,58110.3128,1.8725,2.6620,2.3322,4.1354,24300.0000
1982-09-13,56395.1231,58100.9949,1.8679,2.6466,2.3431,4.1714,24300.0000
1982-09-20,56865.4879,58551.3847,1.8741,2.6622,2.3828,4.3108,24300.0000
1982-09-27,57553.0454,59224.1299,1.8931,2.7141,2.4166,4.4310,24300.0000
1982-10-04,56853.9655,58525.6614,1.8629,2.6256,2.4087,4.3992,24600.0000
1982-10-11,62629.3998,64217.8929,2.0638,3.2129,2.5917,5.0843,24600.0000
1982-10-18,63879.9808,65434.5361,2.1006,3.3232,2.6468,5.2981,24600.0000
1982-10-25,63200.9946,64720.1034,2.0502,3.1577,2.6892,5.4596,24600.0000
1982-11-01,64456.2647,65933.6344,2.0854,3.2639,2.7481,5.6972,24900.0000
1982-11-08,67496.9576,68846.0946,2.1640,3.5064,2.9047,6.3555,24900.0000
1982-11-15,66741.7892,68055.3758,2.1135,3.3393,2.9380,6.4955,24900.0000
1982-11-22,65464.4233,66822.3255,2.0722,3.2054,2.8925,6.2872,24900.0000
1982-11-30,67649.3289,68937.9056,2.1409,3.4157,2.9760,6.6492,24900.0000
1982-12-07,70017.5455,71203.8450,2.2078,3.6288,3.0829,7.1290,25200.0000
1982-12-14,67249.5324,68557.0452,2.1276,3.3663,2.9635,6.5805,25200.0000
1982-12-21,67352.5025,68704.6449,2.1485,3.4280,2.9275,6.4125,25200.0000
1982-12-29,68679.7233,69992.2483,2.1914,3.5629,2.9755,6.6198,25200.0000
1983-01-05,69007.6939,70319.0959,2.2047,3.6017,2.9814,6.6414,25500.0000
1983-01-12,71772.1114,72956.5549,2.2803,3.8482,3.1117,7.2270,25500.0000
1983-01-19,71623.3133,72775.4740,2.2603,3.7788,3.1412,7.3593,25500.0000
1983-01-26,70004.5115,71212.2479,2.2044,3.5878,3.0929,7.1222,25500.0000
1983-02-02,71401.3464,72517.1049,2.2328,3.6767,3.1806,7.5254,25800.0000
1983-02-09,72385.7391,73461.1349,2.2626,3.7721,3.2203,7.7094,25800.0000
1983-02-16,74134.0562,75096.3787,2.3026,3.9033,3.3189,8.1814,25800.0000
1983-02-24,75271.2784,76187.9689,2.3387,4.0215,3.3604,8.3808,25800.0000
1983-03-03,76929.3317,77806.1702,2.4015,4.2358,3.3975,8.5611,26100.0000
1983-03-10,76525.2034,77389.3406,2.3773,4.1473,3.4087,8.6113,26100.0000
1983-03-17,75594.2820,76493.9089,2.3449,4.0322,3.3821,8.4727,26100.0000
1983-03-24,77641.2866,78440.3006,2.4063,4.2429,3.4636,8.8799,26100.0000
1983-03-31,77600.3626,78395.0776,2.4020,4.2250,3.4691,8.9024,26100.0000
1983-04-08,77279.7744,78125.1780,2.4025,4.2238,3.4345,8.7195,26400.0000
1983-04-15,80899.0890,81512.4247,2.4974,4.5602,3.6075,9.6098,26400.0000
1983-04-22,82342.4163,82827.6380,2.5258,4.6612,3.6965,10.0825,26400.0000
1983-04-29,84262.7156,84664.7360,2.5911,4.9000,3.7543,10.3925,26400.0000
1983-05-06,85917.8837,86150.1012,2.6197,5.0040,3.8642,10.9970,26700.0000
1983-05-13,85828.6064,86019.8849,2.6031,4.9380,3.8912,11.1442,26700.0000
1983-05-20,84928.2903,85128.1696,2.5615,4.7785,3.8888,11.1209,26700.0000
1983-05-27,86800.1004,86820.3487,2.6003,4.9206,3.9976,11.7426,26700.0000
1983-06-06,87394.7185,87343.7153,2.6084,4.9474,4.0415,11.9916,27000.0000
1983-06-13,87763.4490,87659.0665,2.6107,4.9518,4.0744,12.1788,27000.0000
1983-06-20,90026.6835,89774.4482,2.6791,5.2108,4.1587,12.6774,27000.0000
1983-06-27,89842.8036,89603.5669,2.6724,5.1810,4.1550,12.6443,27000.0000
1983-07-05,88347.6201,88286.9229,2.6451,5.0704,4.0629,12.0704,27300.0000
1983-07-12,88002.7642,87953.2477,2.6303,5.0091,4.0601,12.0431,27300.0000
1983-07-19,87082.5177,87167.0871,2.6212,4.9714,3.9863,11.6004,27300.0000
1983-07-26,90187.0585,90070.9516,2.7142,5.3239,4.1043,12.2858,27300.0000
1983-08-02,85220.8402,85493.1558,2.5808,4.8072,3.8839,10.9847,27600.0000
1983-08-09,83528.4458,83988.6371,2.5530,4.6995,3.7697,10.3366,27600.0000
1983-08-16,85356.5602,85710.3977,2.6075,4.8990,3.8413,10.7249,27600.0000
1983-08-23,84418.6346,84902.2262,2.5995,4.8649,3.7620,10.2775,27600.0000
1983-08-30,83930.6366,84492.3507,2.5987,4.8587,3.7133,10.0064,27600.0000
1983-09-07,87118.5038,87470.7128,2.6869,5.1894,3.8529,10.7631,27900.0000
1983-09-14,85985.3716,86390.8909,2.6474,5.0347,3.8219,10.5834,27900.0000
1983-09-21,87664.5292,87974.5325,2.6986,5.2271,3.8850,10.9272,27900.0000
1983-09-28,87134.8729,87521.2387,2.6943,5.2068,3.8401,10.6691,27900.0000
1983-10-05,86449.9931,86944.3850,2.6924,5.1960,3.7736,10.2958,28200.0000
1983-10-12,86758.5051,87316.1302,2.7248,5.3163,3.7355,10.0803,28200.0000
1983-10-19,84851.2830,85564.5090,2.6805,5.1411,3.6334,9.5269,28200.0000
1983-10-26,83738.6225,84559.4495,2.6611,5.0638,3.5594,9.1358,28200.0000
1983-11-02,83277.4993,84148.5203,2.6546,5.0362,3.5252,8.9548,28500.0000
1983-11-09,82524.5423,83470.1285,2.6429,4.9878,3.4717,8.6787,28500.0000
1983-11-16,84358.3060,85155.4395,2.6792,5.1221,3.5862,9.2524,28500.0000
1983-11-23,85276.6093,85992.0114,2.6956,5.1822,3.6471,9.5629,28500.0000
1983-12-01,85329.2364,86022.8518,2.6903,5.1584,3.6647,9.6501,28800.0000
1983-12-08,84267.8035,85064.4833,2.6717,5.0845,3.5943,9.2764,28800.0000
1983-12-15,82480.3470,83370.6152,2.6167,4.8738,3.5274,8.9284,28800.0000
1983-12-22,83263.0170,84142.6483,2.6493,4.9929,3.5384,8.9790,28800.0000
1983-12-30,84071.5627,84913.5457,2.6743,5.0843,3.5690,9.1297,28800.0000
1984-01-09,86516.5204,87208.9823,2.7409,5.3360,3.6801,9.6971,29100.0000
1984-01-16,85856.1676,86570.0231,2.7153,5.2339,3.6676,9.6256,29100.0000
1984-01-23,84373.3980,85200.8418,2.6801,5.0958,3.5895,9.2126,29100.0000
1984-01-30,82415.3681,83432.3523,2.6498,4.9783,3.4490,8.4973,29100.0000
1984-02-06,79564.7312,80749.7092,2.5742,4.6930,3.3133,7.8332,29400.0000
1984-02-13,77589.9320,78894.0795,2.5255,4.5129,3.2100,7.3435,29400.0000
1984-02-21,77457.6703,78773.1530,2.5227,4.5000,3.2022,7.3030,29400.0000
1984-02-28,78431.3607,79732.4263,2.5606,4.6302,3.2225,7.3875,29400.0000
1984-03-06,78362.3080,79656.8041,2.5536,4.6014,3.2314,7.4226,29700.0000
1984-03-13,78405.0467,79725.5266,2.5646,4.6374,3.2112,7.3251,29700.0000
1984-03-20,79405.9277,80702.6110,2.6010,4.7661,3.2378,7.4413,29700.0000
1984-03-27,78490.4190,79839.3667,2.5778,4.6783,3.1911,7.2240,29700.0000
1984-04-03,78633.6594,79989.1636,2.5860,4.7044,3.1883,7.2065,30000.0000
1984-04-10,77431.6573,78861.1012,2.5590,4.6031,3.1188,6.8902,30000.0000
1984-04-17,78792.6835,80200.0651,2.6123,4.7925,3.1462,7.0070,30000.0000
1984-04-25,78532.6613,79964.6875,2.6094,4.7787,3.1245,6.9068,30000.0000
1984-05-02,80762.6429,82078.0136,2.6652,4.9819,3.2412,7.4259,30300.0000
1984-05-09,80143.8447,81467.1800,2.6381,4.8775,3.2360,7.3972,30300.0000
1984-05-16,78999.9782,80378.7397,2.6055,4.7549,3.1858,7.1645,30300.0000
1984-05-23,76317.2902,77812.5350,2.5281,4.4733,3.0692,6.6440,30300.0000
1984-05-31,74686.2110,76263.0243,2.4875,4.3278,2.9826,6.2679,30300.0000
1984-06-07,77057.9615,78559.4802,2.5622,4.5870,3.0731,6.6485,30600.0000
1984-06-14,75044.4491,76595.7026,2.4896,4.3272,3.0184,6.4090,30600.0000
1984-06-21,76995.1286,78504.7765,2.5602,4.5711,3.0714,6.6315,30600.0000
1984-06-28,76463.2306,77974.5175,2.5350,4.4782,3.0714,6.6263,30600.0000
1984-07-06,75952.4665,77502.8378,2.5274,4.4492,3.0325,6.4547,30900.0000
1984-07-13,75292.0067,76867.6558,2.5072,4.3748,3.0063,6.3395,30900.0000
1984-07-20,74269.7129,75906.2488,2.4875,4.3035,2.9384,6.0523,30900.0000
1984-07-27,74879.9222,76522.7994,2.5173,4.4037,2.9375,6.0435,30900.0000
1984-08-03,80765.6917,82226.1581,2.7056,5.0753,3.1545,6.9539,31200.0000
1984-08-10,82607.2391,83991.2146,2.7592,5.2729,3.2338,7.3016,31200.0000
1984-08-17,81967.1159,83381.3815,2.7403,5.1974,3.2074,7.1786,31200.0000
1984-08-24,83710.5425,85069.1333,2.7990,5.4180,3.2639,7.4284,31200.0000
1984-08-31,83451.3796,84814.8033,2.7876,5.3707,3.2621,7.4157,31200.0000
1984-09-10,82169.7037,83591.9704,2.7496,5.2213,3.2095,7.1725,31500.0000
1984-09-17,84405.0796,85765.5870,2.8292,5.5232,3.2717,7.4482,31500.0000
1984-09-24,82654.5338,84080.1577,2.7715,5.2966,3.2129,7.1782,31500.0000
1984-10-01,82128.3615,83595.2054,2.7629,5.2603,3.1752,7.0064,31800.0000
1984-10-08,80918.0858,82428.9295,2.7236,5.1086,3.1330,6.8166,31800.0000
1984-10-15,82610.6372,84086.2050,2.7872,5.3465,3.1728,6.9864,31800.0000
1984-10-22,83556.2934,84998.2205,2.8164,5.4532,3.2098,7.1454,31800.0000
1984-10-29,82222.1618,83719.1408,2.7755,5.2928,3.1578,6.9111,31800.0000
1984-11-05,83836.5994,85312.3080,2.8420,5.5452,3.1823,7.0145,32100.0000
1984-11-12,83552.8504,85020.7546,2.8239,5.4710,3.1932,7.0581,32100.0000
1984-11-19,81350.8368,82901.3892,2.7544,5.2010,3.1115,6.6966,32100.0000
1984-11-27,82826.5341,84349.7509,2.8109,5.4123,3.1439,6.8324,32100.0000
1984-12-04,81330.4717,82910.2860,2.7642,5.2308,3.0869,6.5824,32400.0000
1984-12-11,81021.0634,82629.1090,2.7615,5.2174,3.0591,6.4603,32400.0000
1984-12-18,83397.1089,84955.1843,2.8495,5.5478,3.1186,6.7076,32400.0000
1984-12-26,83167.1351,84695.9435,2.8242,5.4465,3.1522,6.8485,32400.0000
1985-01-03,82581.5155,84108.7120,2.7945,5.3288,3.1567,6.8637,32700.0000
1985-01-10,84318.9546,85811.1520,2.8606,5.5787,3.1957,7.0301,32700.0000
1985-01-17,86598.3648,87937.4889,2.9043,5.7461,3.3456,7.6973,32700.0000
1985-01-24,90105.4922,91281.8503,3.0086,6.1594,3.4889,8.3627,32700.0000
1985-01-31,91958.9564,93036.4941,3.0609,6.3715,3.5703,8.7518,32700.0000
1985-02-07,93813.7193,94752.7299,3.1008,6.5343,3.6792,9.2865,33000.0000
1985-02-14,94214.4643,95137.0179,3.1135,6.5822,3.6940,9.3552,33000.0000
1985-02-22,92908.0096,93874.1067,3.0640,6.3711,3.6662,9.2096,33000.0000
1985-03-01,94468.0824,95417.4348,3.1327,6.6551,3.6787,9.2659,33300.0000
1985-03-08,92457.1628,93494.7367,3.0647,6.3651,3.6173,8.9534,33300.0000
1985-03-15,91056.6469,92171.2148,3.0233,6.1903,3.5610,8.6703,33300.0000
1985-03-22,92115.4665,93225.0469,3.0689,6.3738,3.5730,8.7066,33300.0000
1985-03-29,92785.8419,93892.7728,3.0992,6.4968,3.5767,8.7187,33300.0000
1985-04-08,91560.0192,92716.2426,3.0567,6.3159,3.5415,8.5424,33600.0000
1985-04-15,93206.6460,94290.2948,3.1090,6.5300,3.6007,8.8247,33600.0000
1985-04-22,93268.3468,94343.3932,3.1078,6.5217,3.6103,8.8666,33600.0000
1985-04-29,93328.7285,94402.7355,3.1092,6.5230,3.6140,8.8793,33600.0000
1985-05-06,92879.0826,93993.3651,3.1008,6.4839,3.5851,8.7321,33900.0000
1985-05-13,95598.5967,96576.4185,3.1831,6.8275,3.6913,9.2494,33900.0000
1985-05-20,98271.8965,99136.9758,3.2739,7.2169,3.7725,9.6540,33900.0000
1985-05-28,97212.4748,98146.6149,3.2444,7.0836,3.7264,9.4134,33900.0000
1985-06-04,98072.2703,99003.8497,3.2847,7.2564,3.7278,9.4152,34200.0000
1985-06-11,97705.7657,98650.1277,3.2701,7.1877,3.7220,9.3807,34200.0000
1985-06-18,96822.7210,97818.1658,3.2434,7.0649,3.6884,9.2061,34200.0000
1985-06-25,98277.8389,99199.0096,3.2876,7.2535,3.7446,9.4821,34200.0000
1985-07-02,99716.7882,100556.9512,3.3296,7.4359,3.8036,9.7775,34500.0000
1985-07-10,100094.9286,100909.6300,3.3385,7.4713,3.8241,9.8772,34500.0000
1985-07-17,102475.4149,103118.0162,3.3982,7.7356,3.9427,10.4916,34500.0000
1985-07-24,100539.6112,101270.7114,3.3301,7.4240,3.8907,10.2100,34500.0000
1985-07-31,100055.2080,100836.0653,3.3213,7.3793,3.8597,10.0407,34500.0000
1985-08-07,98543.0223,99389.8558,3.2676,7.1372,3.8201,9.8281,34800.0000
1985-08-14,98429.1601,99289.7816,3.2656,7.1244,3.8130,9.7854,34800.0000
1985-08-21,99126.9238,99987.8197,3.2988,7.2654,3.8131,9.7802,34800.0000
1985-08-28,98979.3523,99855.8577,3.2958,7.2476,3.8046,9.7313,34800.0000
1985-09-05,98252.1533,99164.4418,3.2713,7.1365,3.7827,9.6140,35100.0000
1985-09-12,96342.6355,97355.4158,3.2114,6.8728,3.7142,9.2620,35100.0000
1985-09-19,95525.8837,96647.3015,3.2089,6.8575,3.6330,8.8524,35100.0000
1985-09-26,94401.0248,95582.6992,3.1749,6.7067,3.5895,8.6356,35100.0000
1985-10-04,95197.2768,96375.8892,3.2114,6.8562,3.5929,8.6465,35400.0000
1985-10-11,95796.0210,96956.9608,3.2327,6.9433,3.6094,8.7197,35400.0000
1985-10-18,97661.0393,98715.6985,3.2839,7.1595,3.6943,9.1286,35400.0000
1985-10-25,98025.5500,99064.5973,3.2950,7.2040,3.7086,9.1934,35400.0000
1985-11-01,100120.8435,101078.7714,3.3683,7.5229,3.7677,9.4832,35700.0000
1985-11-08,101700.8614,102555.9169,3.4095,7.7041,3.8435,9.8616,35700.0000
1985-11-15,104131.8579,104870.7191,3.4896,8.0621,3.9222,10.2630,35700.0000
1985-11-22,106020.1450,106667.9448,3.5524,8.3497,3.9816,10.5690,35700.0000
1985-12-02,105941.1321,106555.8059,3.5365,8.2692,4.0091,10.7088,36000.0000
1985-12-09,107890.3927,108423.3328,3.6061,8.5910,4.0594,10.9715,36000.0000
1985-12-16,111869.8209,112216.9555,3.7461,9.2626,4.1655,11.5440,36000.0000
1985-12-23,110189.7637,110625.5783,3.6879,8.9708,4.1197,11.2842,36000.0000
1985-12-31,111672.6715,112036.0539,3.7386,9.2131,4.1626,11.5130,36000.0000
1986-01-08,110873.7812,111191.5928,3.6828,8.9259,4.2030,11.7297,36300.0000
1986-01-15,111047.8209,111368.6654,3.6908,8.9587,4.2043,11.7260,36300.0000
1986-01-22,109134.3726,109504.7916,3.6090,8.5597,4.1860,11.6166,36300.0000
1986-01-29,112730.0250,112917.5559,3.7324,9.1482,4.2880,12.1810,36300.0000
1986-02-05,114304.0852,114397.9431,3.7826,9.3886,4.3409,12.4759,36600.0000
1986-02-12,116422.6163,116346.0463,3.8389,9.6645,4.4359,13.0198,36600.0000
1986-02-20,119697.5917,119443.7560,3.9528,10.2358,4.5236,13.5303,36600.0000
1986-02-27,122099.5261,121713.3352,4.0366,10.6662,4.5870,13.9031,36600.0000
1986-03-06,121970.7887,121515.8086,4.0102,10.5214,4.6311,14.1629,36900.0000
1986-03-13,126210.7864,125503.5447,4.1567,11.2923,4.7444,14.8544,36900.0000
1986-03-20,127840.2092,127060.1771,4.2193,11.6256,4.7747,15.0351,36900.0000
1986-03-27,128895.5055,128092.0165,4.2655,11.8707,4.7823,15.0736,36900.0000
1986-04-04,124900.1630,124188.7057,4.0848,10.8730,4.7685,14.9774,37200.0000
1986-04-11,128581.5390,127668.0948,4.2177,11.5798,4.8541,15.5069,37200.0000
1986-04-18,132523.2784,131285.1014,4.3351,12.2229,4.9969,16.4191,37200.0000
1986-04-25,132840.2697,131546.8780,4.3364,12.2216,5.0261,16.6013,37200.0000
1986-05-02,128838.0618,127842.7605,4.2050,11.4799,4.9088,15.8215,37500.0000
1986-05-09,130828.6403,129665.0407,4.2627,11.7888,4.9846,16.3034,37500.0000
1986-05-16,128363.5951,127352.5458,4.1743,11.2964,4.9279,15.9247,37500.0000
1986-05-23,132642.1078,131394.6870,4.3312,12.1491,5.0206,16.5183,37500.0000
1986-06-02,135081.2886,133613.3343,4.4003,12.5289,5.1159,17.1399,37800.0000
1986-06-09,132581.2865,131281.1771,4.3119,12.0169,5.0568,16.7329,37800.0000
1986-06-16,135500.1668,134062.8107,4.4257,12.6490,5.1056,17.0457,37800.0000
1986-06-23,134996.6875,133618.4417,4.4130,12.5655,5.0837,16.8896,37800.0000
1986-06-30,138335.4468,136683.5572,4.5163,13.1524,5.1949,17.6247,37800.0000
1986-07-08,132874.0107,131712.2740,4.3526,12.1961,5.0045,16.3245,38100.0000
1986-07-15,128331.7310,127538.6588,4.2125,11.4105,4.8514,15.3228,38100.0000
1986-07-22,130274.8591,129431.0224,4.2970,11.8652,4.8664,15.4083,38100.0000
1986-07-29,127926.5445,127306.8592,4.2344,11.5111,4.7659,14.7669,38100.0000
1986-08-05,128262.8883,127762.0549,4.2821,11.7645,4.6983,14.3409,38400.0000
1986-08-12,131584.1062,130892.7157,4.3991,12.4054,4.7821,14.8452,38400.0000
1986-08-19,133572.2804,132728.4385,4.4593,12.7397,4.8529,15.2776,38400.0000
1986-08-26,136289.5101,135366.0586,4.5768,13.4044,4.8743,15.4029,38400.0000
1986-09-03,135070.0096,134212.8374,4.5298,13.1192,4.8537,15.2632,38700.0000
1986-09-10,132410.2895,131877.7148,4.4780,12.8085,4.6989,14.2912,38700.0000
1986-09-17,123997.6016,124033.3515,4.2022,11.2404,4.4440,12.7506,38700.0000
1986-09-24,126786.3082,126634.4360,4.2886,11.6999,4.5416,13.3079,38700.0000
1986-10-01,125532.2447,125451.1523,4.2429,11.4397,4.5137,13.1338,39000.0000
1986-10-08,126852.5631,126745.7391,4.3019,11.7526,4.5209,13.1682,39000.0000
1986-10-15,128077.4270,127901.6296,4.3434,11.9721,4.5561,13.3665,39000.0000
1986-10-22,126933.2111,126815.6208,4.3002,11.7272,4.5339,13.2287,39000.0000
1986-10-29,129376.3146,129134.1491,4.3884,12.2043,4.5920,13.5613,39000.0000
1986-11-05,132084.1599,131727.7524,4.4941,12.7908,4.6385,13.8289,39300.0000
1986-11-12,132053.6333,131721.4886,4.4982,12.8074,4.6271,13.7531,39300.0000
1986-11-19,127183.1208,127169.5108,4.3374,11.8899,4.4812,12.8880,39300.0000
1986-11-26,132612.8868,132350.4662,4.5431,13.0303,4.5881,13.5015,39300.0000
1986-12-04,135083.1314,134661.9199,4.6241,13.4871,4.6640,13.9418,39600.0000
1986-12-11,132439.3269,132201.6781,4.5381,12.9801,4.5828,13.4519,39600.0000
1986-12-18,131158.0685,131074.6265,4.5157,12.8434,4.5014,12.9699,39600.0000
1986-12-26,131099.5540,131049.6401,4.5212,12.8655,4.4839,12.8610,39600.0000
1987-01-05,134617.0798,134295.0074,4.6208,13.4191,4.6271,13.6787,39900.0000
1987-01-12,140937.7117,139986.1506,4.7725,14.3042,4.9380,15.5567,39900.0000
1987-01-19,145466.0575,144265.4039,4.9413,15.3210,5.0293,16.1250,39900.0000
1987-01-26,145032.1037,143956.0375,4.9493,15.3520,4.9703,15.7358,39900.0000
1987-02-02,148972.7664,147605.5926,5.0779,16.1466,5.0881,16.4780,40200.0000
1987-02-09,150823.1243,149217.1602,5.1123,16.3540,5.1983,17.1869,40200.0000
1987-02-17,155401.2070,153391.0004,5.2501,17.2242,5.3572,18.2357,40200.0000
1987-02-24,154321.4902,152365.6291,5.2052,16.9200,5.3470,18.1558,40200.0000
1987-03-03,155684.3819,153546.1497,5.2310,17.0788,5.4261,18.6839,40500.0000
1987-03-10,159185.7512,156816.7509,5.3582,17.9028,5.5008,19.1882,40500.0000
1987-03-17,160601.1423,158061.7581,5.3909,18.1083,5.5699,19.6608,40500.0000
1987-03-24,164752.2446,162018.4393,5.5630,19.2677,5.6127,19.9516,40500.0000
1987-03-31,159767.7397,157399.8982,5.3827,18.0134,5.5092,19.2003,40500.0000
1987-04-07,162333.0131,159805.8008,5.4779,18.6305,5.5600,19.5387,40800.0000
1987-04-14,152656.6516,150925.6527,5.1572,16.4828,5.2934,17.6824,40800.0000
1987-04-22,156551.8978,154615.5677,5.3086,17.4318,5.3569,18.0971,40800.0000
1987-04-29,155045.9278,153254.9365,5.2633,17.1198,5.3062,17.7416,40800.0000
1987-05-06,160520.8484,158396.6011,5.4680,18.4575,5.4110,18.4362,41100.0000
1987-05-13,159923.8356,157834.7790,5.4436,18.2819,5.4049,18.3844,41100.0000
1987-05-20,151680.9942,150185.5959,5.1546,16.3644,5.2084,17.0548,41100.0000
1987-05-28,157756.0815,155935.0289,5.3903,17.8733,5.3081,17.7013,41100.0000
1987-06-04,159946.3877,158002.1555,5.4737,18.4155,5.3473,17.9521,41400.0000
1987-06-11,162246.5642,160101.2660,5.5444,18.8817,5.4236,18.4574,41400.0000
1987-06-18,165835.4089,163456.8004,5.6767,19.7811,5.4954,18.9375,41400.0000
1987-06-25,166973.7776,164613.9832,5.7406,20.2152,5.4727,18.7709,41400.0000
1987-07-02,165521.4449,163245.4000,5.6819,19.7883,5.4558,18.6442,41700.0000
1987-07-10,166699.1238,164393.1418,5.7360,20.1553,5.4573,18.6442,41700.0000
1987-07-17,170331.6140,167723.1245,5.8549,20.9853,5.5609,19.3449,41700.0000
1987-07-24,167592.7208,165200.3535,5.7590,20.2895,5.4974,18.8941,41700.0000
1987-07-31,172206.6573,169535.9660,5.9371,21.5483,5.5717,19.3965,41700.0000
1987-08-07,175171.1373,172194.3981,6.0212,22.1474,5.6826,20.1601,42000.0000
1987-08-14,180753.7383,177390.2787,6.2292,23.6801,5.7854,20.8829,42000.0000
1987-08-21,182068.3662,178576.3942,6.2681,23.9537,5.8314,21.1989,42000.0000
1987-08-28,178276.8918,174975.7437,6.1059,22.7082,5.8069,21.0091,42000.0000
1987-09-04,173233.8424,170287.2371,5.9160,21.2938,5.7197,20.3687,42300.0000
1987-09-14,175738.9372,172753.9545,6.0384,22.1638,5.7070,20.2560,42300.0000
1987-09-21,169457.5814,166922.7785,5.8072,20.4776,5.5856,19.3885,42300.0000
1987-09-28,175477.1296,172607.3969,6.0472,22.1737,5.6660,19.9388,42300.0000
1987-10-05,179035.5912,175763.8053,6.1418,22.8543,5.8113,20.9590,42600.0000
1987-10-12,168762.1061,166360.7390,5.7951,20.3148,5.5475,19.0792,42600.0000
1987-10-19,125248.2483,125657.1102,4.2140,9.9787,4.6145,12.9508,42600.0000
1987-10-26,118855.2784,120495.2351,4.2700,10.0444,3.8291,8.6739,42600.0000
1987-11-02,133541.1172,134659.5707,4.8001,12.6387,4.2061,10.4030,42900.0000
1987-11-09,127636.2832,128955.4854,4.5672,11.4128,4.1049,9.8903,42900.0000
1987-11-16,129356.9801,130639.9977,4.6379,11.7478,4.1298,9.9977,42900.0000
1987-11-23,126818.7452,128266.6496,4.5703,11.3915,4.0114,9.4224,42900.0000
1987-12-01,121562.6628,123180.6564,4.3668,10.3688,3.9103,8.9348,43200.0000
1987-12-08,121929.0024,123648.0764,4.4249,10.6146,3.8171,8.5003,43200.0000
1987-12-15,126866.9639,128362.5609,4.5771,11.3327,4.0056,9.3482,43200.0000
1987-12-22,131514.2859,132767.7692,4.7150,12.0019,4.1929,10.2272,43200.0000
1987-12-30,131022.5412,132257.6620,4.6789,11.8004,4.2237,10.3629,43200.0000
1988-01-07,138782.4681,139624.2584,4.9316,13.0851,4.4794,11.6381,43500.0000
1988-01-14,130872.7176,132078.2327,4.6480,11.5525,4.2817,10.6136,43500.0000
1988-01-21,129834.9561,131061.9421,4.5995,11.2904,4.2820,10.6015,43500.0000
1988-01-28,134945.5896,135999.7217,4.7949,12.2512,4.3859,11.1134,43500.0000
1988-02-04,134852.7688,135878.0414,4.7777,12.1523,4.4153,11.2549,43800.0000
