date,WORLD,ALLWORLD,SP500,NASDAQ,ENERGY,HEALTH,EM,SMALLCAP,GOLD,BTC,COMMODITY,US_20Y,US_10Y,US_2Y,EU_30Y,EU_10Y,EU_3Y,WORLD2X
2025-06-30,223.69803028650722,209.04104204427085,265.60127882354107,379.07177642568183,166.50916210092646,188.40659187075127,123.4091710241973,158.4410972240366,256.80098063672136,770.625193162559,139.50667440249617,91.78312896198196,105.89786119445803,118.47856501636711,98.75908766867254,103.35819949011358,104.53035174429704,405.6448298355444
2025-07-31,231.8633023071294,216.76155905946578,278.80537107228946,398.3858156674501,175.68687102835239,187.06731038396128,127.46789319242129,165.2857319939388,263.40283956437884,854.3665460115868,142.1687484184965,93.36302860406687,107.918932538761,121.45431933262401,97.76193951970907,103.34251548877835,104.45119832095533,456.3937754231322
2025-08-31,233.19506722732172,217.76069195191465,278.383384311365,393.5030900152727,178.1616911950437,192.85141496784,128.05462922226843,173.34898000449104,271.84135618038744,781.6060598570656,141.32631684083526,92.05625883497295,107.14361263666063,119.97331093618556,97.17083245300888,103.63396846131434,104.36514412189246,443.1521114980653
2025-09-30,239.70243894247432,224.63458542360982,287.07364645721555,412.8955200291658,176.8396300734079,195.35202593773806,136.5631931420946,178.09941851945524,299.29146259677117,820.1271694239306,144.59495547559632,93.78026968905746,107.65399385451775,119.79305393770896,96.46427380749802,103.76118484827357,104.50063631209949,463.4549979582491
2025-10-31,247.63950088638174,232.9423719905593,297.9543767684732,438.5767814763311,176.8410141584178,205.26438285486273,143.36496195430982,183.73225052684415,314.57281469779434,798.5921722128317,150.72785633261134,96.16455372291196,109.94145396536787,121.79714598733943,98.89417295435572,105.06568207014841,104.9249996836624,510.20839127563863
2025-11-30,247.89605834584756,232.4910296117971,297.8306382255366,430.71123798586524,181.06780875618338,223.80265877779166,140.4918501769589,185.1744399251739,332.43679016644785,657.3593570330494,154.94001422091756,96.67121075550358,110.84523064110189,122.15657185586252,99.78611379906347,105.21326974574112,105.11501001530641,504.60241823435734
2025-12-31,246.9115761382377,231.6228029272613,294.3271013114234,422.4560989821512,178.2659619386618,217.92266604304572,141.7241160950641,181.5532497653254,336.61438544149075,628.3885733226123,155.47916991644132,93.76391626005298,108.4155588874159,120.96675812900313,98.89432432445143,104.7119009952189,105.00720476607133,501.5194649914359
2026-01-31,247.44088831688958,233.83909765030936,293.21260063901667,419.8481134598977,199.8287866320533,213.8615181616315,150.30141839556265,188.0067477057899,360.134916736782,554.2608333621532,169.12655890365627,92.0632067939215,106.12291061057526,118.98824030026,100.05779645061685,105.52856938428413,105.38211839937355,
2026-02-28,252.45239536643663,240.12552467064046,294.68553810728497,415.6562789799671,221.90909872168422,224.4596017654552,161.34549566084914,191.8902822989707,405.1107239118459,478.8159416151678,169.05916283490512,96.70853930735493,110.47798609544282,121.28532167457715,101.45254325659845,106.74617182789257,105.85672482440118,
2026-03-31,245.2672882181506,232.19373266338908,288.5192211396031,407.38548443108317,252.01249608391984,212.4367956691931,150.80020097446194,187.82919058137765,370.73882439485567,502.2568600833294,194.66909050849839,96.0966589018332,111.17365383943145,124.33163978524713,98.30644557435488,104.03312741914392,104.7420451076879,
2026-04-30,262.63893983193356,249.40375369813106,312.6978705943666,462.24140868692336,240.67043557672298,207.4705632507106,166.65155618667694,206.4793100797277,361.03557314760576,550.8657080170595,197.36486898611722,93.56637170431222,109.33248337882135,122.1201712032932,97.55094984146689,103.63390970319439,104.74598754255679,
2026-05-31,274.5853916578827,261.6377668358716,330.0538341171585,512.4908171530295,227.73480943047892,212.9968789755958,179.14604412209175,216.32460796971728,357.770750062855,532.6481415151198,192.276587913017,94.08536027337794,,122.62121837840145,97.91318304046149,103.78194729565233,104.94529223144653,
2026-06-30,278.85573910615904,265.9981132218789,333.2571627976154,522.0667370240229,220.79189308566143,231.67847821502966,183.20702017561078,228.8527443008954,321.9730163702921,432.4769485704421,179.30313390434242,96.97624015244871,,125.14447893797703,99.57049902182231,104.9952623840757,105.27018200832639,
2026-07-31,280.30781158753507,265.50691123563973,333.9062818140411,488.5266494952775,247.96049119155862,237.73828466030812,171.91218298336736,222.16170433628636,324.5881597608704,464.6425316015559,187.25569005418228,93.3930579639529,,125.45231169666371,97.73518428354906,104.07152030466831,105.043711279157,
2026-08-31,,,,,,,,,,,,,,,,,,
